1.01196	0.0119214
1.02462	0.0238423
1.03844	0.0357633
1.05279	0.0476842
1.06743	0.0596051
1.08285	0.0715261
1.10048	0.083447
1.11826	0.0953679
1.13764	0.107289
1.15801	0.11921
1.18095	0.131131
1.2046	0.143052
1.23167	0.154973
1.26045	0.166893
1.29339	0.178814
1.32934	0.190735
1.37093	0.202656
1.41926	0.214577
1.47925	0.226498
1.55908	0.238419
1.71327	0.25034
